Sep 2017,40,Superb concierge,"We stayed her for 2 nights on the first leg of our Portugal trip the last week of August. Our flight arrived early in the morning so when we got to the hotel, we still had about 4 hours to wait till we could check in (2pm)....the front desk were very nice about and and promised to have a room ready for us by noon, since we had arrived on an international flight. Sure enough, by 12.30pm we had our room keys in our hand. The location of the hotel is not best suited for a holiday, but there was a metro station about 5 minutes away...our room was very nice and big enough for us (3 adults).  The best thing about the hotel was the local knowledge, helpfulness and patience of the concierge staff...twice a day, mornings and evenings, they gave us good advice about places to visit, restaurants to eat at, made phone calls for us, gave us handy tips, always with a smile and never running out of patience.  breakfast was good with a wide variety and the restaurant staff were likewise always smiling & helpful. Now, if they could only shift the property closer to downtown, this would always be my hotel of choice :)"
Sep 2017,40,Convenient and Clean,"Stayed at the Corinthia in summer 2016. It was very convenient to the subway, buses, and tour buses. The breakfast was amazing, and had a wide variety of choices from which to select.The staff was very accommodating and remembered what we liked and had it waiting for us before we asked. The rooms were clean, and we had a nice view as well."
Aug 2017,50,Fantastic hotel,"We stayed here for a last minute city break. When we arrived, we were told that we were selected as the 'guest of the day'. We were given an upgraded room, which was a nice suprise. The executive sky lounge was amazing, can't praise all the staff up there enough for their helpfulness. Food was always very nice, and the spa was enjoyable too. Overall we had a great time staying at this hotel and would definitely recommend it to others. Thanks, Liam Hughes and Elizabeth Doyle."
Aug 2017,30,Didn't really live up to the standards ,"Nice hotel, can't deny that one. But have to say the check in wasn't as smooth as you would expect. Somewhat rude I would even say. And the worst: we ordered breakfast I to our room as we had to leave to the airport early. Breakfast was supposed to arrive at 6:15am but by the time we had to leave, we didn't get any breakfast. Only reason we got was ""we don't have any order for breakfast"" although we specifically ordered it, and the reception girl clearly did the order via phone in front of us. In many ways the hotel was not flexible at all. I would not recommend to stay here unless you get it super super cheap. I give them full points for their amazing breakfast, just make sure you don't expect them to deliver anything in your room. Go downstairs and enjoy the buffet. OH and it's a pity the pool is an indoor pool, and wearing a swim cap is mandatory if you have any hair..."
Aug 2017,20,Construction ,"I reached out to the hotel in advance and let them know this property would be our first stop after coming out of a 6.5 red eye. My request was to give us a quiet room away from the elevator and accommodate an early check in. The hotel reservation representative let me know he could accommodate the quiet room but couldn't guarantee early check in. Fast forward to arrival day, we arrived at 10:15a and were asked to give them an hour to prepare the room. After an hour and a half of waiting, we were provided with our room, right next door to the elevator. We accepted it, and got into bed for what was supposed to be a 2-3 hour nap. We had two young children that needed the rest. 20 minutes in, hammering began, 10 minutes after that, it sounded like jack hammers were INSIDE the room with us. It took 4 calls to understand that there was construction being done 3 floors directly below us. Our ask was to cease construction for 2 hours and their option was to move us to a higher floor. We were told that construction would not begin until 10a the next morning however, 8:30a, we woke to the hammering again. They tried to help but to be honest, we were happy to check out when the time came. The hotel is beautiful and breakfast was done very well. It's the main reason I didn't give it a lower rating."
Aug 2017,50,Lovely indoor Pool,This Hotel is located near the Zoo and out of town. The rooms are of good size and the beds comfortable. My favourite part of the hotel is the amazing indoor swimming pool which is heat at 30 degrees.
Aug 2017,50,First Time in Lisbon!,"We booked this hotel in early 2017 after considerable research.  We arrived in Lisbon after a very long transatlantic flight from Canada. When our cab arrived at the hotel, we were greeted by a bell service representative who helped us with our luggage.  Check in took longer than North American standards but it is understandable as they take passport information for all out of country guests.  We made our way to our room and our bags came shortly thereafter.  The room was very large by European standards.  We were jet lagged and tried very hard to stay awake until the dinner.  We had an early dinner and went swimming in the hotel indoor pool after a short walk around the neighbourhood.  The swimming pool was very nice with a small area for young children.  My kids loved it!  In the pool, we noticed that all the other guests were wearing swimming caps. Lesson learned for North American tourists - guests are required to wear swimming caps when using the pool.       Breakfast was included in our stay at Corinthia Hotel.  It was a great breakfast with considerable variety for everyone.  It also helped as we have young kids and there are very few restaurants in the neighbourhood.  There is a Metro station close to the hotel - Sete Rios.  We took the Metro to several places during our 3 days in Lisbon - shopping at Colombo and Centro Vasco da Gama, sight seeing and dinner at Bairro Alto.  We found it very easy to navigate the Metro in Lisbon.We were very pleased with Corinthia Hotel and would recommend it to anyone.  Thank you Corinthia for making our first trip to Lisbon a memorable one."
Aug 2017,40,Good experience in Lisbon,"Good room, comfortable and modern gym open 24/7.A medium pool is available open between the 06:30 to 22:00.The WiFi network is very good and fast; the TV are recent so it is possible to connect USB/Hard Disk for viewing personal media"
Aug 2017,50,Luxury for family in Lisbon,"Top flight luxury hotel, very comfortable. The highlights are the swimming pool, sumptuous breakfast and very friendly staff. Although not near the historical part of the city it's a straight line on the metro and easy enough access. Also very easily accessible from the airport."
Aug 2017,30,"Great hotel, bad reception","I’m not sure where to begin with this review.The hotel is beautiful with gleaming public areas, very comfortable rooms, a lovely pool and an excellent bar.  Our junior suite was a good size with an enormous, incredibly comfortable bed.  Contrary to other reviews the aircon worked well and the room was very quiet and peaceful.  Breakfast was fantastic with a huge selection of high quality breakfast staples and local delicacies (the scrambled eggs were poor but everything else was wonderful).  The bar was very nice and the food and cocktails were both fantastic.  Service in the bar was also quick, efficient and friendly.  We stayed for 4 nights and have no complaints whatsoever about the room, housekeeping, bar and restaurant staff, concierge, doormen or pool, all of which were as you’d expect at a 5 star hotel.Unfortunately, our experience was soured somewhat by our treatment at both check-in and check-out.  On arrival (myself, my wife, our 10-month old son and disabled mother-in-law) we were told that our rooms were not ready because the previous occupants had not vacated.  We arrived 2 and a half hours after the advertised check-in time so were somewhat surprised by this but these things do sometimes happen.  After leaving us waiting in reception for 30 minutes, the receptionist finally came back and told us we would have to wait another 90 minutes and then the rooms “might” be ready.  By this point our baby needed to nap and my wife and mother-in-law were exhausted after 8 hours of travelling and 2 flights.  We asked to speak to a manager who eventually appeared and told us there was nothing he could do.  We explained that this was unacceptable and he then offered to upgrade us to the executive floor where rooms were ready.  After more phone calls we finally made it to our rooms and there was no crib or kettle.  A quick call to room service resolved this.I later discovered that although we had been “upgraded” to the executive floor, this did not include use of the executive lounge which was not made clear to me at the time the upgrade was given.  Again, not a huge problem but I’d rather this had been made clear at the time.On checking out, the receptionist handed me my invoice which showed I had been charged for the upgrade.  At the time the manager told me that “there is nothing to pay” and “everything is taken care of” but the receptionist checked and confirmed that this was not what I had been promised.  I was more or less called a liar in front of a reception full of people.  The duty manager refused to speak to me and communicated with me through the receptionist on the telephone.  This ridiculous situation carried on for over 30 minutes at which point I told them I had to leave or I would miss my plane and stated that I would pay the remainder of my invoice and the upgrade fees could be discussed once I returned home.  I very clearly stated that they were not authorised to charge me the upgrade fees at that point and I signed an invoice which showed only the genuine costs I had incurred (food and drinks etc.).  I then returned home to find that the hotel had charged the upgrade fee to my credit card without authorisation.  After a further exchange of emails with the hotel during which they reiterated their position that I had never been promised a free upgrade, I asked for the contact details to make a formal complaint to the relevant tourism regulatory body and the hotel emailed back apologising for the misunderstanding and confirming that the charges would be refunded.I very much enjoyed my stay at the hotel.  The property is beautiful, the rooms are luxurious and the breakfast is amongst the best I’ve had.  The location is slightly out of the city centre but there is a taxi rank outside and we enjoyed being a little bit out of the busiest part of the city.  That said, the horrendous service I received at the start and end of my stay have put me off the hotel and I’m not sure I’d be able to recommend the hotel to others.   If I’m being charitable then this was a miscommunication which was then badly handled rather than a blatant attempt to rip off a tourist but it did take the shine off our stay somewhat."
Aug 2017,50,elegance in Lisbon,"Beautiful hotel, elegant room, very comfortable with excellent service and a huge assortment of breakfast items.  Many things to do on a city tour - the Tower of Belem, the monument to the Discoveries and the National Palace of Queluz."
Aug 2017,50,Fabulous,"We really loved this hotel from the moment we arrived until our departure. Our three night stay was made very special by the team in the executive lounge who did all they could to make us feel at home. Our room was 2214 and it enjoyed views out over the city that will stay with us for a long time. The food choices in the lounge were excellent throughout the day from breakfast through lunch and dinner. The views from the lounge were fantastic. Our room was really comfortable and well appointed, in fact it could not be faulted. We will return to this hotel to enjoy being pampered again."
Aug 2017,50,Luxury hotel... enjoyed it tremendously!,"Our final leg of the portugal tour was 2 nights at the Corinthia Hotel , Not only was the location close to the malls and restaurants, the Metro was also just around the corner. The hotel staff were very courteous and helpful. The rooms kept very clean and tidy & had clean towels and toiletries daily. Buffet breakfast was included iwith the suite and it was delish.. We also liked the indoor spa & swimming pool  and managed to find time for a quick dip before the end of the trip..  Taxis were easily available and the porters and staff at the foyer were really pleasant and helpful. We would definately come back to visit again...."
Aug 2017,50,Excellent experience ,From the moment we arrived we were met with friendliness and courtesy by the excellent staff of the hotel.  Our room was spotlessly clean and very spacious.  We particularly liked the welcome gift of custard tarts! I highly recommend the Corinthia for its excellent value and quality. It is well worth paying the little extra to avail of the Executive lounge-its fantastic.  The hotel is not within walking distance of the city but the excellent metro is just across the street and taxis are very reasonable.  Will stay in the Corinthia again on my next visit to Lisbon.
Aug 2017,50,Family of 7 adults and 8 children,"We had 6 rooms on floor 21  and booked for the concierge level on level 24.  We were in this hotel for 6 nights. 2 of the rooms were very large, the rest were a good size.  Large bathrooms, lots of hot water with good pressure. The only criticism would be that there was no storage in the bathroom for toiletries and make up.  They have shelves near the desk in the bedroom. Pity they were not in the bathroom   The bed was sooo comfortable and the bedlinen was of good quality. The chocolate on the pillow every night was a welcome touch.We ate breakfast on the concierge level every morning. Wonderful food and service. Omelettes made to order and a large array of buffet foods.   When breakfast is finished they have a lunch buffet and and hot food in the early evening. Tea, coffee and beverages available all day along with the excellent array of food  The family enjoyed every moment off our stay. Floor 24 gave us a place to congregate and enjoy being together after a day of sightseeing. The staff on the concierge level, floor 24 were so kind and caring. Daniel looked after us, nothing was too much trouble. Some of our party were without luggage for 2 days due to Delta fiasco. The reception lady on floor 24 phoned the airport constantly for 2 days. She was so concerned and determined to get that luggage delivered. I would recommend this hotel to everybody without hesitation.  It made our stay in Lisbon so enjoyable. I would love to return and enjoy it all again. This was my ideal hotel with the concierge level where the grandchildren ranging in age from 16 to 4 years were free to eat and drink whenever they desired and could enjoy being together.  I should mention that the elevator is computer programmed. Residents are provided with a slap card which is programmed to allow one access to various floors and is a wonderfu security system."
Aug 2017,50,First class,"We stayed a week in June in extremely hot weather, but on first being greeted by the concierge and our luggage taken into the lovely air conditioned hotel we felt calm and relaxed. The twin room had fabulous views, was selflessly clean and had everything we needed. Robes,slippers, hot and cold complimentary drinks. The beds were super comfy and the breakfast great. The bar was pricey but you expect that in five star, but we were only a short metro away from the city centre. Travelling is easy, just across the road from the metro and easy to get to Cascais and Sintra. The zoo is on the doorstep and totally brilliant to visit. Spa and pool too."
Aug 2017,50,Lovely hotel. Wonderful holiday,"This is one of the best 5 star hotels my wife and I have ever stayed. The rooms are flawlessly clean. Staff are very friendly and extremely polite. Always wanting to help. The check in and check out were flawless. The rooms are very quiet despite the fact that we could see aircrafts approaching the airport almost every 10 minutes. We didn't hear any aircraft noise. We  had a wonderful view of the city from our 16th floor room.The breakfast was one of the best we have ever paid for. There were a lot to choose from. If we were to stay for 4 weeks, i am sure we will have enough variety of meals to choose without repeating menus. It is certainly worth the price. No wonder the place is jammed with hotel residents every morning. The omelette was made to taste and specification despite the large number of people they had to cater for. The hotel even serves sparkling wine with breakfast! This is very uncommon in most 5 star hotels.Perhaps the most wonderful thing about this hotel is the personal touch they put into their activities. My birthday fell during our stay. The hotel, surprisingly, provided us with complimentary cake and wine to celebrate. I was also given a complimentary visit to the spa. The client service manager, Mauro Santos, took pains to write me personal birthday greetings as well.My wife and I will certainly return to the hotel on our next visit without hesitation.Thank you Corinthia Hotel, Lisbon"
Aug 2017,50,Awesome hotel close to public transport,"I stayed in Lisbon for a conference and work organised this hotel. It was a great choice. The hotel is modern and very well maintained. The rooms are spacious and feature great beds and clean modern bathroom. Staff is very friendly and accommodating as well.Breakfast features a large range of various breads, cereal and hot food as well as Portuguese specialities (but you would probably want to check them out in the city). There are also some local coffee places around if you're not feeling like a big breakfast!The bar and terrace area is open until quite late and has a nice range of food and beverages. They need some better staff here though: the service was ridiculously slow and staff seemed to argue a lot here. A totally different experience to the rest of the hotel. Don't expect quick service here.The hotel features a gym, but it feels a bit small for such a large number of rooms. The temperature in the gym was also ridiculously high for a workout. Fortunately they adjusted it after complaining (twice) about it and it became more bearable (still hot though). The Portuguese must not mind the heat.....While the hotel isn't really close to any sights in Lisbon and quite removed from the city centre, a taxi there will probably cost you less than Eur 10. There is also a train and metro station in walking distance, so it all works out well.All in all a great stay and a recommended hotel for a Lisbon citytrip if you're looking for a total hotel experience and don't mind paying a premium."
Aug 2017,50,Wonderful stay in Lisbon,"We had a lovely stay at the 21 first floor in Corinthia hotel Lisbon. The room was big with nice beds and a wonderful bathroom. We also had booked a room so we had axess to the executive lounche on the 24 first floor with a fantastic view over Lissabon from both side. The food and the drinks wete good and all the people working on the hotel was very helpful. The hotel was close to a metro statio and a train station, so it was easy to go in to town and we took the train to Sintra from there. We really enjoy our stay and we will be back!!!"
Aug 2017,50,"Beautiful hotel, great service","The hotel is beautiful and the service is fantastic. It is not as close to certain parts of Lisbon as I thought (the Alfama, Barrio Alto) but we also only stayed one night so didnt explore. But our experience there was fantastic!"
Aug 2017,20,Serious of disastrous events.,"4 Night stay ...No mention of renovation works on hotel website yet when we arrived there was an overwhelming drilling noise that filled the room. When we complained, we were told the hotel was undergoing renovation (had we known we would not have stayed here and purposely excluded other hotels in our search that mentioned renovation works. Extremely deceptive tactics employed by the hotel to attract guests.) After checking with a manager, the reception staff moved us to a new room on a higher floor so that it was away from the renovation. We could still hear the drilling but it was a faint noise and rather than raise another issue with reception we chose to ignore the faint noise, after all it was faint. That evening however we were mortified to find that the room we had been moved, was an adjoining room next to a family with a young child. Therefore we had to suffer all evening to the sound of a crying baby. We were also woken up early in the morning to the baby crying once again. We do not like to complain and so did not complain at reception again but dealt with it. The same thing happened the next night and we could not deal with it and so had to complain again! What was supposed to be a relaxing break, the hotel turned into a disastrous stay and break. To add insult to injury, I emailed the hotel prior to arrival that the purpose of the trip was for an anniversary weekend celebration and break. Not one person said happy anniversary, and we had to deal with the disastrous sequence of events with the hotel, making it far from a special occasion. To top it all off, in two of the rooms we were moved to, there were dirty black marks on the towels!! I cannot express how disappointed I was with the hotel. Definitely the worst 5* hotel I have stayed in, surprising given how prestigious this hotel is in London (one of the reasons we chose to stay here. Clearly different standards in different locations with this chain). Further taking away from customer service, when we moved rooms, no one turned up to help with luggage and although we were told we had been upgraded to a new room due to being unsatisfied, the upgrade only meant a higher floor away from noise and none of the other services that come with a higher floor room like access to the lounge. It was a feel good line to say you have been upgraded to a higher floor to move away from the noise, not sorry for the inconvenience. The only thing I would recommend about this hotel is the spa and solely the spa."
Aug 2017,50,Great family break,"We had a four night break here as a family and found it to be a great base for exploring Lisbon.As previous reviewers have said, it is a bit out of town, but there is easy access:- to/from the Airport (Metro is 13 stops, one change; Yellow bus airport service stops nearby to hotel; about 24 euros by cab from airport cab rank). - few minutes walk to the metro for getting into Lisbon- Yellow Bus for tour of Lisbon, stop is 5 minute walk and you can get tickets from Concierge. Worth asking about 48 and 72 hour options (bus, tram and boat) if you are interested.The hotel is also well located for restaurants if you can't be bothered to travel back into town for dinner. We would recommend:Restaurante Acacias, practically next door.Konceito Indian restaurant, 10 minute walk from the back of the hotel. Really worth staying at the Corinthis so you can eat here.Pano De Boca at the Teatro Aberto, 5 minutes walk out of the back of the hotel. English speaking waitress was really helpful, food was excellent.The hotel itself is beautifully decorated, extremely clean and the staff are very friendly and professional. The gardens are beautiful and immaculately maintained.Our room was large, comfortable and quiet, and it is really nice to have tea & coffee making facilities.Breakfast was fabulous - everything you could possibly want. Food constantly being refreshed, no waiting for clean dishes to be available etc. Great fresh coffee.The swimming pool is great after a long day sight seeing, although it is busy between 3pm and 6pm. It's very clean and staff regularly bringing clean towels. Yes, you have to wear a swim hat, but as everyone is, you soon get used to that. Buy them from the spa for 2 euros 50.The only thing I would say, and this is to be expected in a 5 star hotel, the bar and mini bar prices are eye watering. 5 euros for a small packet of Pringles or for a small coke cola. With the exchange rate as it is, that's practically £5 for Brits. Luckily there is a great little supermarket in the Metro system where you can stock up.All in all, we would definitely stay here again."
Aug 2017,40,Corinthia Hotel Lisbon,"We upgraded to an executive suite which was very nice as it was my husband's 50th birthday - it had a large bedroom, separate living room and an additional toilet which was very handy as there were 3 of us staying in the room, and 2 TVs which was great as we have a 4 year old.  The staff were very friendly and helpful.  The breakfast in the executive lounge was nice and did not have a lot of people so you did not have to queue up to get an omelette / pancakes.  Although the breakfast downstairs was also good the layout could be arranged better for example the bacon / sausages on the counter could be relocated to a different position as people are queueing up for their omelette etc. and can get a bit chaotic / confusing.  Other than that the breakfast has a lot to offer."
Aug 2017,50,always a lovely visit,"friendly staff , great rooms and you cant beat their burgers ! the pool area is well mantained and very comfortable . Also a lovely area to sunbathe and enjoy the heat of Lisbon . A great hotel only 10 minutes from the airport by taxi ."
Aug 2017,50,Excellent people run this Excellent hotel.,Everyone working there was very kind and helpful. The service was fantastic and they made us feel very special. Both of the connected rooms we had were very clean and comfortable. The food the hotel served was delicious. They gave a good advice about the trip to Sintra.Overall an excellent experience.Special thanks to the executive club team.
Aug 2017,50,"Modern, Comfortable and Spacious","Our (rather stressed) family of four stayed for two nights when our flight to Madeira was cancelled, twice. We found the hotel spacious and comfortable, with all the usual amenities. The indoor pool was on the small side, and guests had to pay extra for swim caps to be able to swim in it (even those with no hair). There was a good choice of breakfast, and we enjoyed the atmosphere during breakfast time. We found the staff at the courtesy desk very friendly and helpful. The hotel was within two minutes' walking distance of the metro, which made it convenient for travelling into town."
Aug 2017,50,Two weeks in Kisbon,"A 5 star gem outside the centre of Lisbon but easy to get to. Excellent facilities, service and offerings. Great rooms and Staff. Had use of the great Executive Lounge on 24th floor. Great Bar and Terrace"
Jul 2017,50,"Clean, Modern and Luxurious","Very nice hotel.  Spotlessly clean and modern.  Very close to Sete Rios Train / Bus / Metro station, making it convenient to get anywhere, anytime.  Also close to a variety of local restaurants.  Felt like a safe location also."
Jul 2017,50,Nice touch ,Just to say my partner had her birthday whilst staying at the Corinthia and they totally made her day. Champagne in the morning and then when we returned tonight a cake and a bottle of champagne. This is a nice touch and the difference between good and great !! Thanks team I will recommend to all
Jul 2017,50,Obrigado Corinthia Lisbon,"Obrigado Corinthia LisbonWe accomodated in Corinthia Lisbon 4th-7th and 8th-12th July 2017. During 7th-8th July we visited the city of Porto. First of all, special thanks to Daniel and Rute in the Executive Sky Club and to Mauro Santos. All the staff was very friendly.Our executive rooms were spotless and beautifull. The beds were a little too soft. Overall, nice rooms, great turn down service and exelent housekeeping. The pool and the spa were nice. Remember to take your own swim cap. They give us the feeling, that we are professional swimmers with swim caps.Exceptional Sky Club lounge on 24th floor with breath taking view, really worth of little extra money.Next summer we will come back! We are fans of Corinthia hotels.Thank you really much!"
Jul 2017,50,Wonderful stay,Great staff.Provided a champagne as we were celebrating our anniversary. A little way out of the city centre. Taxis were very reasonable as well. Did not try the metro.Hotel also provides discount coupon to the Lisbon Zoo
Jul 2017,50,The best place to stay in Lisbon!,"Collected at the airport by car which was lovely, obviously you will need to pay extra for the transfer. Wonderful service at check in. Fantastic room and view of the aquaduct and out across the city. The service throughout our week long stay was exemplary, nothing was too much trouble and they were always on hand should you need anything. We had an executive room which gave access to the executive sky lounge on the top floor. The lounge always has a complimentary buffet and drinks available for you to sit, relax and enjoy the views. I would particularly call out the excellent service from Sofia, Rute,  Daniel, Ram and Marcio here they helped make out stay an absolute joy. The Tipico restaurant is lovely too we ate here three times, food and service is always excellent. The hotel may feel a little out of the city centre, however nothing is more than a few stops on the metro or 15mins in a taxi."
Jul 2017,50,Very nice,"Very nice hotel 10 minutes from the airport. Cost 8 euros with Uber. Don t take a taxi it costed us 28 euros! Closed to the MTR. Big room, big bed. Some receptionists speak French, English. Swimming pool but you need to buy a swimhat at 2.50 euros..."
Jul 2017,50,Great hotel,Just simply a great hotel. If you want a hotel that meets all your criteria this is the hotel. We loved our room amazing bedding and great location. Also I am over the trip advisor rule for 200  word reviews.
Jul 2017,40,Nice Hotel,"Nice hotel that is on the edge of the main Lisbon attractions. However there is a taxi rank right outside the hotel and the metro subway right across the road. Both options are reasonably priced so getting around is no problem. We had a huge comfortable room with floor to ceiling windows. All staff who we dealt with were helpful, professional and pleasant to deal with. The outdoor bar area was a very pleasant place to have a drink with a large screen T V and comfortable seating. We didnt use the indoor pool as swimming caps were compulsory and we were not keen on this rule. The hotel restaurant seemed souless so this too we gave a miss and ate out in some fabulous places in Lisbon. The hotel would benefit from an outdoor pool and indeed has the soace for one. While we were there we could hear maintenance works being conducted which we were not told about when we checked in, so I would ask when you check in if your room is likely to be affected. All in all this is a great comfortable hotel with high service levels with reasonable room rates."
Jul 2017,40,Breakfast was best ever! ,Super hotel with wonderfully helpful staff at every turn - all of whom speak English. Breakfast was 5* with a wide range of buffet items to select from for a fixed price. Weather was glorious and we lingered outside on the spacious patio drinking many cups of delicious espresso with our spread. Hotel room was nice. Bed and pillows very comfy indeed. Missed having some drawers though to put away some clothes so knocking off one point for that. Great view of city from 13th floor. Eating options are to right of hotel as you exit. Metro is to the left. Would definitely stay here again.
Jul 2017,50,Very nice hotel. ,Great hotel with many plus points. Firstly the staff are extremely helpful and friendly. Nothing is too much trouble. The reception area is very nice with plenty of seats to rest and watch the world go by. Rooms are spacious and clean with ample amenities provided. I ordered Breakfast several times during my stay and was superb. The room service comes in a small trolley which folds out to become a table. The omelette was particularly tasty!A lovely restaurant the hotel is a must do. It's a Brazilian buffet a few meters down the road. A great recommendation by the concierge and a must do!All in all a lovely stay!
Jul 2017,30,Unacceptable,"Booked a couple of days for some rest and quiet after travelling continuously for three weeks. However, it was anything but! We had to put up with noise of drilling and hammering for almost 12 hours each day while intensive works were carried out in a nearby room. It was so bad we couldn't hear ourselves speak and had no choice but to go elsewhere when all we wanted was to rest. I complained and was offered a couple of hours respite in their executive lounge but that was no compensation for a miserable stay in a room that should not have been occupied while the works were in ptogress. Nice hotel but rotten service."
Jul 2017,50,Just fabulous hotel must go ,"I booked the hotel about 6 weeks ago and made a mistake I thought the hotel was closer to downtown and was to late to cancel ( no refund) but I was surprise to find how close the hotel was from downtown only 7 euro by cab. Got there and I was the winer of an upgrade. Goes the executive room, for the price of my deluxe room on the 23rd floor, access to the executive lounge on the 24th floor, breakfast included (i already paid for it with my packaged) beer, wine all free, access to water bath, for 2 people a value of $460 cdn instead of purchased price of 240cdn. The staff were all fantastic with us, from the people at reception, at the bar, lounge. Don't  look for another hotel this is the one if you have the budget.  5 stars hotel without any questions. Pat"
Jul 2017,50,Excellent hotel for a conference,"I stayed at this hotel to attend an on-site conference.  It is a very nice hotel - beautiful, clean with very friendly staff.  The food in the restaurant was very good.  The terrace lounge is very luxurious.  It is 6 subway stops from downtown.  All in all, a very pleasant experience"
Jul 2017,50,Luxury hotel,"All was perfect. Big room, good food, very friendly staff. The swimming pool was also beautiful, did not have time to try the spa, though (was a little expensive also). Only problems: you have to wear a swimming cap to go in the swimming pool and to visit the city you have to take a taxi or the subway. It is a pity because the fun thing about Lisbon is to discover the city by foot."
